transaction_id,customer_id,transaction_date,amount_gbp,category
5211,1184,2023-06-05,-582.51,Rent
5212,1495,2023-01-02,178.82,Dining
5213,1162,2023-12-23,2131.17,Shopping
5214,1247,2023-11-09,326.65,Groceries
5215,1031,2023-02-26,3229.38,Salary
5216,1052,2023-10-17,2314.05,Transfer
5217,1345,2023-02-27,4116.77,Utilities
5218,1076,2023-09-11,1506.73,Dining
5219,1385,2023-06-29,318.23,Transfer
5220,1439,2023-06-06,4973.9,Salary
5221,1278,2023-02-04,489.43,Dining
5222,1040,2023-03-16,1000.22,Rent
5223,1101,2023-10-16,3663.89,Salary
5224,1111,2023-03-16,-1379.55,Transfer
5225,1385,2023-11-25,705.43,Utilities
5226,1321,2023-03-19,-1400.03,Rent
5227,1249,2023-09-12,-1024.86,Salary
5228,1191,2023-09-22,-1967.51,Dining
5229,1490,2023-10-31,-1933.19,Transfer
5230,1182,2023-03-08,662.02,Rent
5231,1426,2023-08-09,3664.15,Utilities
5232,1405,2023-06-13,2109.03,Salary
5233,1335,2023-08-08,2444.4,Dining
5234,1209,2023-06-21,1634.74,Transfer
5235,1022,2023-09-11,3738.55,Dining
5236,1166,2023-07-29,4162.65,Shopping
5237,1099,2023-07-07,3948.19,Rent
5238,1493,2023-07-10,3684.92,Transfer
5239,1208,2023-08-03,-721.01,Salary
5240,1008,2023-03-27,2157.13,Shopping
5241,1190,2023-04-16,2075.14,Dining
5242,1175,2023-11-28,1695.61,Rent
5243,1273,2023-10-23,1365.69,Groceries
5244,1017,2023-01-19,-1375.81,Transfer
5245,1090,2023-02-16,-1284.86,Dining
5246,1141,2023-03-06,4315.97,Rent
5247,1145,2023-05-26,2411.31,Groceries
5248,1166,2023-10-13,-163.78,Transfer
5249,1337,2023-03-07,-44.9,Rent
5250,1496,2023-01-05,2271.36,Dining
5251,1078,2023-04-03,848.54,Groceries
5252,1429,2023-12-19,1089.27,Transfer
5253,1262,2023-04-04,-1575.45,Rent
5254,1163,2023-04-16,-1028.83,Salary
5255,1366,2023-05-13,753.45,Groceries
5256,1014,2023-12-07,2897.8,Rent
5257,1239,2023-11-10,-1663.82,Salary
5258,1072,2023-03-20,341.9,Groceries
5259,1445,2023-07-31,2865.5,Rent
5260,1143,2023-01-08,3544.36,Dining
5261,1310,2023-06-08,-668.46,Groceries
5262,1283,2023-09-25,3120.41,Groceries
5263,1269,2023-05-29,4687.88,Transfer
5264,1241,2023-12-16,4347.69,Salary
5265,1415,2023-04-01,3525.63,Shopping
5266,1245,2023-08-24,2986.29,Transfer
5267,1163,2023-10-16,-354.03,Shopping
5268,1060,2023-12-22,2437.32,Rent
5269,1006,2023-06-17,2502.92,Dining
5270,1197,2023-07-12,847.75,Salary
5271,1470,2023-07-06,1451.11,Groceries
5272,1058,2023-09-28,2858.2,Shopping
5273,1305,2023-04-24,4664.71,Salary
5274,1407,2023-01-11,67.14,Salary
5275,1217,2023-02-24,-275.46,Transfer
5276,1418,2023-09-15,2212.65,Salary
5277,1026,2023-03-06,-1084.41,Groceries
5278,1303,2023-06-21,2077.73,Transfer
5279,1005,2023-09-29,-1378.04,Utilities
5280,1474,2023-05-30,1434.09,Salary
5281,1020,2023-12-28,2342.9,Utilities
5282,1390,2023-05-26,-1509.23,Shopping
5283,1198,2023-07-28,-551.33,Dining
5284,1059,2023-10-13,347.62,Transfer
5285,1448,2023-01-10,580.19,Shopping
5286,1242,2023-08-15,2732.73,Transfer
5287,1146,2023-07-05,1703.15,Dining
5288,1388,2023-03-03,674.76,Dining
5289,1273,2023-03-26,1154.73,Transfer
5290,1249,2023-05-14,-1909.16,Shopping
5291,1014,2023-11-19,3393.68,Rent
5292,1462,2023-10-24,-1712.97,Groceries
5293,1013,2023-06-20,3805.22,Utilities
5294,1391,2023-08-01,1786.98,Rent
5295,1384,2023-01-18,1694.73,Utilities
5296,1044,2023-11-10,2932.05,Transfer
5297,1375,2023-03-01,4016.92,Groceries
5298,1399,2023-03-29,4598.52,Transfer
5299,1019,2023-01-27,1803.59,Salary
5300,1063,2023-03-09,-945.39,Transfer
5301,1491,2023-10-05,4150.42,Shopping
5302,1239,2023-02-09,-1715.3,Rent
5303,1492,2023-04-19,3651.36,Transfer
5304,1419,2023-03-15,2762.95,Groceries
5305,1337,2023-03-07,4333.09,Shopping
5306,1419,2023-06-17,4282.24,Rent
5307,1403,2023-09-19,-1627.92,Transfer
5308,1404,2023-10-01,2266.12,Dining
5309,1100,2023-12-03,-1127.3,Transfer
5310,1163,2023-12-24,-1450.72,Rent
5311,1416,2023-08-25,1137.94,Salary
5312,1122,2023-08-03,-1316.82,Salary
5313,1432,2023-10-13,3095.32,Utilities
5314,1044,2023-05-29,4782.58,Rent
5315,1360,2023-11-14,1987.08,Transfer
5316,1408,2023-04-17,-353.82,Dining
5317,1317,2023-05-21,3902.44,Transfer
5318,1381,2023-03-17,3971.72,Salary
5319,1145,2023-01-09,3129.5,Utilities
5320,1327,2023-07-15,2305.93,Transfer
5321,1363,2023-10-22,4074.55,Dining
5322,1050,2023-10-07,-856.96,Dining
5323,1065,2023-04-28,4521.2,Transfer
5324,1355,2023-10-17,4630.42,Dining
5325,1288,2023-03-02,4103.95,Groceries
5326,1164,2023-12-01,-245.37,Salary
5327,1141,2023-11-02,4007.25,Groceries
5328,1454,2023-02-20,1483.47,Groceries
5329,1314,2023-02-21,2164.51,Salary
5330,1128,2023-05-02,3884.2,Rent
5331,1398,2023-06-16,-1792.92,Shopping
5332,1421,2023-01-08,540.6,Utilities
5333,1368,2023-02-14,3709.85,Transfer
5334,1463,2023-12-10,3697.68,Shopping
5335,1239,2023-09-02,3940.82,Shopping
5336,1324,2023-10-11,-815.49,Shopping
5337,1296,2023-04-17,2941.21,Shopping
5338,1187,2023-01-27,-974.48,Salary
5339,1208,2023-07-12,3495.69,Shopping
5340,1220,2023-12-03,-284.12,Utilities
5341,1400,2023-12-23,3164.72,Transfer
5342,1190,2023-03-03,1185.01,Rent
5343,1388,2023-03-03,4903.84,Salary
5344,1429,2023-10-09,2059.26,Shopping
5345,1346,2023-05-01,2428.06,Dining
5346,1284,2023-10-07,577.14,Transfer
5347,1352,2023-02-08,3141.64,Salary
5348,1237,2023-10-04,1464.2,Rent
5349,1194,2023-04-04,-1873.53,Shopping
5350,1287,2023-04-25,2260.07,Groceries
5351,1259,2023-06-25,3813.22,Salary
5352,1246,2023-05-01,-342.39,Transfer
5353,1136,2023-01-13,-452.55,Transfer
5354,1280,2023-06-12,2262.2,Dining
5355,1271,2023-10-02,3725.85,Transfer
5356,1171,2023-06-25,-252.66,Salary
5357,1159,2023-12-03,4525.84,Groceries
5358,1201,2023-11-20,4491.71,Salary
5359,1487,2023-06-22,-596.24,Dining
5360,1045,2023-10-02,-153.51,Rent
5361,1450,2023-03-05,2904.19,Dining
5362,1264,2023-04-11,4662.13,Rent
5363,1071,2023-11-18,2969.18,Dining
5364,1364,2023-03-07,1114.3,Utilities
5365,1371,2023-11-27,-816.99,Salary
5366,1103,2023-02-14,1227.07,Transfer
5367,1490,2023-03-28,2247.37,Salary
5368,1125,2023-03-08,316.66,Groceries
5369,1313,2023-09-16,1571.8,Utilities
5370,1464,2023-07-24,-1088.5,Groceries
5371,1483,2023-06-27,1165.32,Salary
5372,1286,2023-10-07,-1364.57,Groceries
5373,1458,2023-12-10,-1656.38,Rent
5374,1230,2023-01-17,4000.68,Utilities
5375,1146,2023-10-23,-564.43,Transfer
5376,1370,2023-07-21,2026.09,Dining
5377,1197,2023-06-21,-957.12,Rent
5378,1373,2023-09-19,-162.31,Shopping
5379,1221,2023-07-13,529.38,Dining
5380,1423,2023-05-29,-994.26,Groceries
5381,1060,2023-02-04,-1678.26,Salary
5382,1098,2023-01-29,4140.12,Rent
5383,1171,2023-09-20,-1917.17,Utilities
5384,1382,2023-08-09,-1570.75,Dining
5385,1173,2023-02-22,3635.51,Shopping
5386,1151,2023-10-06,-25.94,Rent
5387,1453,2023-12-19,3059.74,Transfer
5388,1350,2023-03-17,-976.42,Transfer
5389,1390,2023-06-25,-339.03,Salary
5390,1440,2023-01-10,2009.44,Utilities
5391,1122,2023-04-27,4920.45,Utilities
5392,1494,2023-10-07,-1485.89,Dining
5393,1108,2023-08-06,803.88,Rent
5394,1004,2023-06-24,-1698.43,Rent
5395,1093,2023-08-22,-605.41,Utilities
5396,1407,2023-09-09,4352.3,Transfer
5397,1006,2023-10-22,-1324.78,Groceries
5398,1288,2023-11-18,3997.99,Utilities
5399,1106,2023-01-06,-755.38,Salary
5400,1146,2023-01-21,4032.49,Rent
5401,1271,2023-03-14,1766.15,Transfer
5402,1424,2023-11-26,4147.45,Dining
5403,1378,2023-02-05,-938.07,Rent
5404,1096,2023-08-21,3334.26,Transfer
5405,1457,2023-08-04,2764.89,Utilities
5406,1229,2023-07-25,1800.53,Salary
5407,1202,2023-02-13,3674.11,Groceries
5408,1212,2023-04-01,2537.93,Transfer
5409,1006,2023-11-12,4139.33,Transfer
5410,1112,2023-04-03,667.44,Rent
5411,1376,2023-12-05,2129.46,Utilities
5412,1379,2023-03-24,4094.21,Shopping
5413,1447,2023-11-29,-496.3,Utilities
5414,1323,2023-10-09,1400.19,Utilities
5415,1106,2023-01-21,4725.19,Salary
5416,1139,2023-08-16,1315.21,Utilities
5417,1299,2023-05-10,-230.19,Transfer
5418,1401,2023-06-24,457.53,Utilities
5419,1096,2023-04-18,4195.59,Utilities
5420,1388,2023-10-10,4684.18,Rent
5421,1447,2023-03-12,4650.75,Utilities
5422,1452,2023-02-19,2892.6,Salary
5423,1337,2023-04-05,1567.21,Shopping
5424,1297,2023-10-06,-721.18,Rent
5425,1467,2023-12-03,-1137.45,Transfer
5426,1389,2023-05-12,-1581.63,Shopping
5427,1416,2023-10-03,-1876.0,Utilities
5428,1214,2023-01-13,4146.82,Groceries
5429,1454,2023-01-03,3663.6,Shopping
5430,1291,2023-08-12,1974.75,Salary
5431,1022,2023-06-24,4991.06,Groceries
5432,1193,2023-03-31,4671.36,Salary
5433,1468,2023-08-29,2585.76,Transfer
5434,1150,2023-02-04,1252.02,Groceries
5435,1368,2023-01-14,-934.8,Utilities
5436,1247,2023-07-14,1609.16,Groceries
5437,1267,2023-11-02,-895.79,Transfer
5438,1461,2023-11-30,789.16,Shopping
5439,1251,2023-08-01,4598.54,Groceries
5440,1490,2023-01-03,393.85,Salary
5441,1003,2023-06-28,-930.49,Utilities
5442,1393,2023-02-09,2076.78,Salary
5443,1316,2023-06-13,2216.55,Utilities
5444,1076,2023-11-03,-643.37,Shopping
5445,1087,2023-08-23,-623.89,Dining
5446,1270,2023-09-14,4926.85,Rent
5447,1225,2023-12-26,-297.03,Shopping
5448,1018,2023-04-26,3867.34,Transfer
5449,1113,2023-02-21,1292.27,Shopping
5450,1251,2023-05-22,1044.92,Rent
5451,1233,2023-03-27,64.74,Salary
5452,1329,2023-02-15,3416.78,Shopping
5453,1279,2023-11-28,4164.63,Utilities
5454,1202,2023-08-26,-172.11,Groceries
5455,1083,2023-01-10,-1334.32,Shopping
5456,1125,2023-06-01,-1041.56,Rent
5457,1175,2023-03-02,3549.62,Shopping
5458,1069,2023-01-18,1050.79,Salary
5459,1047,2023-03-27,-1076.6,Salary
5460,1372,2023-05-17,382.02,Salary
5461,1256,2023-08-18,1599.65,Utilities
5462,1215,2023-05-08,3964.36,Transfer
5463,1030,2023-04-14,2492.2,Transfer
5464,1281,2023-07-05,-767.77,Shopping
5465,1412,2023-06-27,-889.08,Salary
5466,1482,2023-12-23,886.34,Dining
5467,1237,2023-01-06,-1473.65,Groceries
5468,1248,2023-12-07,3289.04,Transfer
5469,1368,2023-11-03,810.18,Salary
5470,1495,2023-02-05,401.17,Transfer
5471,1025,2023-11-23,1563.76,Utilities
5472,1074,2023-12-22,2962.7,Groceries
5473,1206,2023-10-08,1985.43,Groceries
5474,1490,2023-10-27,3616.82,Rent
5475,1494,2023-01-14,2405.54,Salary
5476,1314,2023-08-25,3515.79,Salary
5477,1094,2023-10-12,2877.48,Shopping
5478,1375,2023-11-26,-648.14,Utilities
5479,1127,2023-02-19,-1633.52,Dining
5480,1425,2023-09-18,4323.78,Shopping
5481,1025,2023-04-20,4619.59,Dining
5482,1334,2023-07-16,3088.53,Rent
5483,1355,2023-09-09,3069.44,Transfer
5484,1116,2023-03-29,-108.97,Transfer
5485,1048,2023-11-09,1797.09,Dining
5486,1226,2023-01-26,4945.68,Transfer
5487,1266,2023-09-19,3993.01,Utilities
5488,1099,2023-05-24,130.76,Transfer
5489,1459,2023-03-01,107.32,Rent
5490,1011,2023-12-22,1385.04,Salary
5491,1085,2023-09-25,832.19,Dining
5492,1405,2023-03-16,598.07,Utilities
5493,1214,2023-01-03,2388.8,Utilities
5494,1173,2023-03-04,-1919.55,Salary
5495,1391,2023-08-24,3343.38,Transfer
5496,1209,2023-08-17,3180.37,Utilities
5497,1448,2023-10-02,3812.28,Rent
5498,1382,2023-01-18,3890.15,Rent
5499,1064,2023-03-21,1964.8,Shopping
5500,1258,2023-08-03,3460.52,Groceries
5501,1332,2023-06-20,1446.77,Salary
5502,1121,2023-11-25,4660.71,Transfer
5503,1298,2023-09-12,-665.11,Utilities
5504,1466,2023-05-06,4409.32,Dining
5505,1054,2023-09-12,-190.29,Shopping
5506,1331,2023-03-13,-1280.94,Rent
5507,1272,2023-02-07,1073.73,Salary
5508,1241,2023-11-20,2304.42,Transfer
5509,1243,2023-07-23,-383.07,Salary
5510,1018,2023-06-21,1890.57,Transfer
5511,1483,2023-08-11,3655.25,Rent
5512,1187,2023-08-05,-200.41,Groceries
5513,1346,2023-09-02,2062.26,Salary
5514,1144,2023-12-02,375.19,Utilities
5515,1262,2023-07-10,1708.38,Dining
5516,1441,2023-10-25,2668.43,Dining
5517,1364,2023-11-16,452.96,Rent
5518,1491,2023-07-01,4961.38,Salary
5519,1431,2023-11-30,1946.43,Dining
5520,1239,2023-07-24,3771.23,Salary
5521,1304,2023-12-27,3075.95,Rent
5522,1298,2023-07-18,3969.64,Groceries
5523,1076,2023-11-28,-783.39,Dining
5524,1188,2023-06-14,-442.12,Utilities
5525,1333,2023-08-30,1411.88,Shopping
5526,1388,2023-05-10,3966.3,Rent
5527,1487,2023-08-15,-616.75,Shopping
5528,1246,2023-05-02,4797.46,Groceries
5529,1130,2023-02-13,-1106.78,Utilities
5530,1474,2023-07-15,-774.45,Shopping
5531,1315,2023-12-24,-829.36,Utilities
5532,1411,2023-07-23,2102.04,Dining
5533,1283,2023-11-14,4422.79,Salary
5534,1079,2023-09-14,-214.22,Rent
5535,1072,2023-01-17,1871.26,Utilities
5536,1263,2023-09-29,-769.59,Dining
5537,1191,2023-01-09,2417.96,Groceries
5538,1367,2023-09-06,-1137.28,Transfer
5539,1375,2023-07-20,1439.18,Utilities
5540,1430,2023-02-28,2586.27,Groceries
5541,1063,2023-05-20,2053.9,Rent
5542,1488,2023-04-29,-1020.0,Dining
5543,1380,2023-02-10,-870.39,Groceries
5544,1012,2023-11-18,2699.74,Salary
5545,1141,2023-11-27,3662.37,Shopping
5546,1254,2023-09-24,4356.52,Groceries
5547,1043,2023-01-08,3695.28,Groceries
5548,1017,2023-07-02,4817.47,Dining
5549,1063,2023-05-14,857.76,Dining
5550,1253,2023-06-30,318.16,Utilities
5551,1465,2023-12-21,-1802.71,Shopping
5552,1376,2023-03-13,1149.27,Groceries
5553,1292,2023-04-23,2559.6,Groceries
5554,1469,2023-04-17,3707.86,Dining
5555,1008,2023-10-17,-127.81,Transfer
5556,1325,2023-11-09,1595.14,Salary
5557,1090,2023-04-27,2634.07,Transfer
5558,1208,2023-04-30,1861.22,Dining
5559,1292,2023-05-27,-81.85,Salary
5560,1284,2023-11-23,3573.98,Shopping
5561,1118,2023-07-29,-786.47,Transfer
5562,1349,2023-10-23,4334.86,Dining
5563,1175,2023-04-13,4668.18,Shopping
5564,1076,2023-05-04,559.01,Rent
5565,1101,2023-09-02,633.27,Groceries
5566,1414,2023-12-22,3202.95,Shopping
5567,1151,2023-07-28,1194.02,Salary
5568,1400,2023-11-10,-1799.73,Rent
5569,1270,2023-04-19,4439.14,Salary
5570,1458,2023-12-14,1015.25,Utilities
5571,1071,2023-02-19,-575.53,Utilities
5572,1493,2023-04-15,1889.65,Groceries
5573,1180,2023-01-27,-467.66,Rent
5574,1124,2023-10-15,-557.85,Rent
5575,1381,2023-09-14,1820.12,Utilities
5576,1293,2023-09-30,737.3,Groceries
5577,1285,2023-05-17,2010.95,Shopping
5578,1195,2023-12-06,4977.78,Utilities
5579,1399,2023-10-28,4013.13,Rent
5580,1228,2023-11-18,-1946.3,Salary
5581,1431,2023-02-01,-1646.11,Transfer
5582,1430,2023-02-14,2270.56,Rent
5583,1436,2023-09-22,2383.79,Groceries
5584,1275,2023-01-30,4147.34,Rent
5585,1461,2023-03-25,2403.4,Dining
5586,1106,2023-06-15,-406.0,Rent
5587,1021,2023-11-12,1279.61,Dining
5588,1064,2023-01-01,3662.9,Utilities
5589,1165,2023-09-06,4459.77,Shopping
5590,1027,2023-09-18,-341.59,Dining
5591,1311,2023-03-04,1777.23,Rent
5592,1500,2023-06-13,-887.51,Shopping
5593,1285,2023-11-17,1479.0,Transfer
5594,1148,2023-11-30,-1369.2,Shopping
5595,1281,2023-07-20,4592.1,Rent
5596,1326,2023-08-10,2466.4,Rent
5597,1319,2023-06-01,3979.52,Transfer
5598,1164,2023-05-12,4988.07,Groceries
5599,1386,2023-04-24,-721.34,Utilities
5600,1406,2023-08-05,2859.0,Dining
5601,1224,2023-07-15,4208.9,Salary
5602,1272,2023-10-08,2031.57,Dining
5603,1146,2023-07-21,2477.87,Rent
5604,1453,2023-05-15,853.7,Salary
5605,1438,2023-08-22,2723.33,Salary
5606,1356,2023-05-21,769.05,Dining
5607,1030,2023-07-15,1336.34,Transfer
5608,1045,2023-02-12,-1279.62,Dining
5609,1275,2023-02-26,-1945.34,Dining
5610,1471,2023-05-22,-1613.94,Dining
5611,1034,2023-07-29,-652.35,Transfer
5612,1141,2023-03-13,1196.23,Transfer
5613,1427,2023-08-12,-1853.04,Utilities
5614,1318,2023-01-27,-908.44,Groceries
5615,1374,2023-05-08,3470.11,Groceries
5616,1221,2023-04-16,3335.17,Dining
5617,1356,2023-06-14,3528.11,Groceries
5618,1022,2023-08-03,4450.79,Dining
5619,1180,2023-03-12,-1166.5,Dining
5620,1436,2023-07-23,-858.02,Dining
5621,1367,2023-06-02,334.88,Shopping
5622,1420,2023-03-08,4405.99,Utilities
5623,1329,2023-03-31,3428.34,Rent
5624,1231,2023-09-17,268.85,Groceries
5625,1499,2023-12-28,-1386.55,Groceries
5626,1403,2023-08-16,2314.66,Utilities
5627,1038,2023-03-20,-202.27,Utilities
5628,1070,2023-04-06,1718.07,Dining
5629,1116,2023-12-15,4592.62,Dining
5630,1239,2023-11-26,2008.32,Shopping
5631,1335,2023-09-03,4466.84,Shopping
5632,1441,2023-09-29,751.27,Rent
5633,1148,2023-06-06,2433.46,Groceries
5634,1009,2023-04-26,4257.23,Utilities
5635,1288,2023-01-18,2115.91,Rent
5636,1388,2023-06-21,2304.29,Groceries
5637,1050,2023-01-16,3014.16,Rent
5638,1338,2023-08-28,4174.75,Rent
5639,1005,2023-02-25,-1382.74,Transfer
5640,1404,2023-03-20,358.02,Dining
5641,1343,2023-04-13,783.79,Rent
5642,1126,2023-10-11,4367.97,Dining
5643,1075,2023-07-12,4692.06,Groceries
5644,1165,2023-01-05,-1157.34,Shopping
5645,1278,2023-04-16,-1166.25,Groceries
5646,1442,2023-10-05,4544.03,Dining
5647,1324,2023-04-10,70.4,Shopping
5648,1477,2023-08-26,-307.3,Transfer
5649,1300,2023-09-26,-1750.64,Salary
5650,1290,2023-11-17,-70.83,Shopping
5651,1077,2023-03-27,2854.68,Rent
5652,1298,2023-11-16,982.25,Groceries
5653,1137,2023-02-01,1618.09,Transfer
5654,1106,2023-12-02,4421.07,Rent
5655,1095,2023-02-20,-1197.17,Transfer
5656,1135,2023-03-20,-1501.31,Shopping
5657,1068,2023-07-05,3963.52,Salary
5658,1147,2023-06-23,3423.99,Rent
5659,1490,2023-04-16,-153.86,Salary
5660,1478,2023-03-04,269.64,Utilities
5661,1159,2023-03-17,171.94,Salary
5662,1384,2023-11-12,2534.66,Groceries
5663,1163,2023-11-17,-1571.52,Shopping
5664,1441,2023-03-22,1425.81,Dining
5665,1341,2023-12-27,-1062.89,Dining
5666,1189,2023-05-08,3738.17,Rent
5667,1415,2023-07-02,664.64,Shopping
5668,1339,2023-08-31,1693.01,Transfer
5669,1095,2023-07-04,-1794.78,Utilities
5670,1181,2023-08-08,-1592.15,Rent
5671,1288,2023-03-12,2725.38,Salary
5672,1322,2023-12-08,3367.39,Dining
5673,1187,2023-06-03,2970.25,Salary
5674,1372,2023-09-02,3159.13,Dining
5675,1138,2023-05-20,-1267.66,Dining
5676,1130,2023-03-12,2854.16,Dining
5677,1194,2023-02-15,-727.77,Shopping
5678,1316,2023-02-16,-1313.89,Transfer
5679,1472,2023-03-20,3300.13,Transfer
5680,1273,2023-05-29,4225.84,Transfer
5681,1352,2023-05-10,3016.97,Groceries
5682,1144,2023-05-07,3639.01,Shopping
5683,1016,2023-12-31,4937.62,Salary
5684,1302,2023-04-29,-1056.71,Transfer
5685,1423,2023-12-23,4756.07,Shopping
5686,1245,2023-09-19,2208.38,Transfer
5687,1415,2023-09-01,3692.77,Rent
5688,1107,2023-04-13,2551.18,Utilities
5689,1088,2023-02-06,1990.26,Rent
5690,1129,2023-05-22,2925.33,Shopping
5691,1395,2023-02-06,241.81,Salary
5692,1375,2023-01-08,4469.9,Utilities
5693,1341,2023-08-19,-1192.95,Rent
5694,1004,2023-11-29,226.22,Utilities
5695,1327,2023-10-23,-1781.86,Salary
5696,1410,2023-04-17,-100.74,Dining
5697,1367,2023-12-14,-472.51,Salary
5698,1306,2023-01-18,-1652.58,Transfer
5699,1396,2023-11-09,1442.42,Groceries
5700,1095,2023-03-24,1280.45,Utilities
5701,1209,2023-10-15,-1455.78,Salary
5702,1225,2023-07-13,-167.05,Dining
5703,1459,2023-08-03,4673.26,Dining
5704,1348,2023-10-08,-1224.84,Salary
5705,1480,2023-08-08,135.13,Rent
5706,1321,2023-10-16,-1748.96,Salary
5707,1047,2023-12-10,-957.79,Dining
5708,1476,2023-07-13,2895.78,Salary
5709,1181,2023-06-07,567.02,Groceries
5710,1106,2023-04-14,1164.54,Rent
5711,1199,2023-02-03,-901.15,Salary
5712,1386,2023-04-12,2774.98,Dining
5713,1106,2023-05-07,3260.65,Salary
5714,1280,2023-08-02,-732.22,Transfer
5715,1260,2023-11-21,-1685.05,Salary
5716,1108,2023-10-23,-1433.41,Utilities
5717,1019,2023-06-28,2599.32,Salary
5718,1410,2023-03-21,-1051.43,Groceries
5719,1459,2023-05-21,1457.43,Dining
5720,1296,2023-01-31,-931.51,Shopping
5721,1306,2023-03-04,-808.96,Utilities
5722,1171,2023-02-17,-1969.48,Shopping
5723,1331,2023-03-28,245.77,Salary
5724,1493,2023-10-31,-1371.42,Transfer
5725,1195,2023-03-02,757.73,Rent
5726,1012,2023-11-30,2184.49,Groceries
5727,1195,2023-10-01,572.72,Groceries
5728,1490,2023-10-11,2935.57,Transfer
5729,1283,2023-03-21,3190.16,Groceries
5730,1369,2023-06-29,2876.24,Transfer
5731,1182,2023-09-29,4556.99,Utilities
5732,1450,2023-03-18,-338.94,Transfer
5733,1305,2023-08-09,-673.8,Transfer
5734,1144,2023-10-09,2267.98,Salary
5735,1386,2023-01-28,2164.14,Groceries
5736,1316,2023-12-27,1570.69,Salary
5737,1182,2023-03-18,-1969.53,Rent
5738,1030,2023-06-13,1886.67,Transfer
5739,1084,2023-01-09,4529.59,Salary
5740,1166,2023-06-24,342.04,Shopping
5741,1284,2023-11-03,4773.19,Salary
5742,1281,2023-03-17,497.3,Salary
5743,1096,2023-09-02,-1021.02,Transfer
5744,1381,2023-05-02,788.82,Dining
5745,1266,2023-07-04,1462.28,Shopping
5746,1444,2023-02-01,2406.25,Utilities
5747,1298,2023-09-07,1534.15,Transfer
5748,1296,2023-02-26,1757.03,Salary
5749,1225,2023-11-06,-1831.53,Groceries
5750,1333,2023-05-24,-224.66,Transfer
5751,1361,2023-11-14,174.88,Dining
5752,1374,2023-03-25,4909.62,Salary
5753,1042,2023-02-25,68.97,Dining
5754,1303,2023-10-06,4276.05,Utilities
5755,1421,2023-09-30,133.15,Transfer
5756,1246,2023-06-15,-1327.23,Dining
5757,1208,2023-06-07,-266.68,Groceries
5758,1237,2023-09-06,-90.2,Salary
5759,1022,2023-07-05,4847.74,Groceries
5760,1185,2023-03-19,2720.04,Transfer
5761,1468,2023-01-22,4521.77,Transfer
5762,1242,2023-04-18,3844.97,Rent
5763,1363,2023-09-30,2050.19,Dining
5764,1283,2023-09-09,2727.72,Dining
5765,1041,2023-01-15,2373.86,Dining
5766,1336,2023-10-31,2663.84,Shopping
5767,1162,2023-06-09,-146.58,Transfer
5768,1160,2023-07-24,856.88,Transfer
5769,1474,2023-04-23,2148.31,Utilities
5770,1089,2023-06-17,-1748.5,Shopping
5771,1322,2023-12-19,1379.84,Groceries
5772,1012,2023-09-10,4018.09,Transfer
5773,1424,2023-07-05,1446.57,Rent
5774,1073,2023-12-13,1866.26,Utilities
5775,1076,2023-08-15,-586.66,Utilities
5776,1346,2023-01-16,3560.4,Salary
5777,1201,2023-06-05,512.15,Transfer
5778,1010,2023-12-20,4696.11,Rent
5779,1352,2023-04-21,4956.0,Transfer
5780,1226,2023-01-01,4412.0,Dining
5781,1176,2023-02-10,-1405.86,Shopping
5782,1276,2023-02-17,332.28,Dining
5783,1039,2023-04-18,4615.96,Transfer
5784,1060,2023-06-10,3631.73,Salary
5785,1066,2023-06-10,4378.29,Shopping
5786,1321,2023-12-25,2007.87,Dining
5787,1435,2023-05-08,1362.78,Groceries
5788,1124,2023-07-29,-1254.53,Dining
5789,1164,2023-05-31,3876.3,Transfer
5790,1408,2023-09-12,3215.99,Shopping
5791,1411,2023-08-06,-1587.86,Groceries
5792,1386,2023-01-30,-534.1,Salary
5793,1159,2023-02-14,1900.94,Salary
5794,1057,2023-03-21,2790.82,Groceries
5795,1078,2023-02-08,-1036.31,Shopping
5796,1194,2023-08-28,-286.23,Shopping
5797,1285,2023-02-14,-648.23,Dining
5798,1015,2023-03-19,-460.02,Salary
5799,1012,2023-12-03,4444.99,Salary
5800,1101,2023-12-15,3010.74,Groceries
5801,1156,2023-10-15,3159.75,Salary
5802,1340,2023-10-07,3557.97,Transfer
5803,1125,2023-04-26,496.01,Dining
5804,1359,2023-09-26,3370.29,Salary
5805,1280,2023-12-01,4848.89,Groceries
5806,1405,2023-11-08,2888.76,Dining
5807,1394,2023-02-22,917.27,Rent
5808,1110,2023-03-09,3014.52,Groceries
5809,1334,2023-07-01,4305.56,Rent
